common_name,synonym
Grechetto,strozzavolpe
Grechetto,greco
Grechetto,montanaro
Grechetto,pignoletto
Greco bianco,and verdicchio near
Greco bianco,balsamina bianca
Greco bianco,biancame
Greco bianco,gieco
Greco bianco,greco bianco
Greco bianco,greco biondello
Greco bianco,greco del vesuvio
Greco bianco,greco delle torre
Greco bianco,greco di gerace
Greco bianco,greco di napoli
Greco bianco,greco di tufo
Greco bianco,greco moneccio
Greco bianco,grecu niuru
Greco bianco,grecula
Greco bianco,grieco
Greco bianco,morbidella
Greco bianco,sambiase
Greco bianco,grecau
Greco bianco,greco castellano
Greco bianco,greco maceratino
Greco bianco,montecchiese
Greco bianco,ragusano bianco
Greco nero,greco nero
Green Hungarian,and zuti krhkopetec
Green Hungarian,aramon du nord
Green Hungarian,bela pelesovna
Green Hungarian,bela selenika
Green Hungarian,belline
Green Hungarian,bockseckel
Green Hungarian,butschera
Green Hungarian,elender
Green Hungarian,glockauer
Green Hungarian,green hungarian
Green Hungarian,grüne  pelesovna
Green Hungarian,gyöngy szölö
Green Hungarian,gyöngyszölö
Green Hungarian,heinisch rot
Green Hungarian,hinschen weiss
Green Hungarian,lelt szoeloe
Green Hungarian,misera
Green Hungarian,perlentraube
Green Hungarian,putchir
Green Hungarian,putscheere bleu
Green Hungarian,putscher
Green Hungarian,putzcheere
Green Hungarian,putzscheere
Green Hungarian,rothinsch
Green Hungarian,sauerlamper
Green Hungarian,talburger
Green Hungarian,tokauer
Green Hungarian,treitsche
Green Hungarian,ungar
Green Hungarian,weisser tokayer
Green Hungarian,raifler
Green Hungarian,rothreifler
Green Hungarian,tokayer
Grenache, cannonau 
Grenache, garnacha 
Grenache, grenache 
Grenache, lledoner pelut
Grenache,garnatxa 
Grenache,lladoner pelut 
Grenache blanc, grenache blanc
Grenache blanc,belan
Grenache blanc,feher grenache
Grenache blanc,garnacha blanca
Grenache blanc,garnacha blanca 
Grenache blanc,garnatxa blanca
Grenache blanc,rool grenache
Grenache blanc,silla blanc
Grenache blanc,sillina blanc and white grenache
Grenache blanc,vernatxa blanca  in tierras del ebro
Grenache gris,abundante
Grenache gris,aleante poggiarelli
Grenache gris,aleantedi rivalto
Grenache gris,alicant blau
Grenache gris,alicante grenache
Grenache gris,and vernatxa
Grenache gris,cannonaddu
Grenache gris,cannonadu nieddu
Grenache gris,cannonau
Grenache gris,cannonau selvaggio
Grenache gris,canonazo
Grenache gris,carignane rosso
Grenache gris,elegante
Grenache gris,francese
Grenache gris,gamay del trasimeno
Grenache gris,gamay perugino
Grenache gris,garnaccho negro
Grenache gris,garnacha comun
Grenache gris,garnacha negra
Grenache gris,garnacha roja
Grenache gris,garnacha tinta
Grenache gris,garnatxa negra
Grenache gris,garnatxa pais
Grenache gris,gironet
Grenache gris,granaccia
Grenache gris,granaxa
Grenache gris,grenache gris
Grenache gris,grenache noir
Grenache gris,kek grenache
Grenache gris,lladoner
Grenache gris,mencida
Grenache gris,navaro
Grenache gris,navarra
Grenache gris,navarre de la dordogne
Grenache gris,negru calvese
Grenache gris,ranconnat
Grenache gris,red grenache
Grenache gris,retagliadu nieddu
Grenache gris,roussillon tinto
Grenache gris,sans pareil
Grenache gris,santa maria de alcantara
Grenache gris,tai rosso
Grenache gris,tentillo
Grenache gris,tintella
Grenache gris,tinto menudo
Grenache gris,tinto navalcarnero
Grenache gris,toledana
Grenache gris,aleante
Grenache gris,alicante
Grenache gris,aragones
Grenache gris,bois jaune
Grenache gris,redondal
Grenache gris,rivesaltes
Grenache gris,rouvaillard
Grenache gris,tintilla
Grenache gris,uva di spagna
Grignolino,grignolino
Grillo, riddu 
Grillo, rossese bianco
Grillo,grillo 
Grisa nera,grisa nera
Grk Bijeli,gark
Grk Bijeli,gherk blanc
Grk Bijeli,ghrk
Grk Bijeli,grk
Grk Bijeli,grk bijeli
Grk Bijeli,grk korčulanski
Grk Bijeli,grk mali
Grk Bijeli,grk veli
Grk Bijeli,korčulanski
Grolleau, groslot
Grolleau,grolleau 
Grolleau gris,and groslot gris
Grolleau gris,grolleau
Grolleau gris,grolleau gris
Grolleau gris,groslot de la thibaudière
Gropello,gropello
Gros Manseng, izkiriota handi
Gros Manseng,gros mansenc blanc
Gros Manseng,gros manseng  
Gros Manseng,gros manseng blanc
Gros Manseng,ichiriota zuria handia
Gros Manseng,ichiriota zuriahandla
Gros Manseng,manseng gros blanc
Gros Manseng,petit-mansenc
Gros Verdot,gros verdot
Grüner Veltliner,bielospicak
Grüner Veltliner,cima biancam
Grüner Veltliner,feherhegyü
Grüner Veltliner,grauer veltliner
Grüner Veltliner,green veltliner
Grüner Veltliner,grün muskateller
Grüner Veltliner,grüne manhardsrebe
Grüner Veltliner,grüner
Grüner Veltliner,grüner muskateler
Grüner Veltliner,grüner muskateller
Grüner Veltliner,grüner velteliner
Grüner Veltliner,gruner veltliner
Grüner Veltliner,grüner veltliner
Grüner Veltliner,grüner weissgipfler
Grüner Veltliner,grüner weltliner
Grüner Veltliner,grünmuskateller
Grüner Veltliner,manhardsrebe
Grüner Veltliner,manhardtraube
Grüner Veltliner,manhartsrebe
Grüner Veltliner,mauhardsrebe
Grüner Veltliner,mouhardrebe
Grüner Veltliner,mouhardsrebe
Grüner Veltliner,muskatel
Grüner Veltliner,muskatel zeleny
Grüner Veltliner,nemes veltelini
Grüner Veltliner,plinia austriaca
Grüner Veltliner,ranfol bianco
Grüner Veltliner,ranfol bijeli
Grüner Veltliner,ranfol weisser
Grüner Veltliner,rdeci veltinec
Grüner Veltliner,reifler weiss
Grüner Veltliner,valtelin blanc
Grüner Veltliner,valtelina vert
Grüner Veltliner,valteliner blanc
Grüner Veltliner,valteliner vert
Grüner Veltliner,velteliner grüner
Grüner Veltliner,velteliner vert
Grüner Veltliner,velteliner weisser
Grüner Veltliner,veltelini zöld
Grüner Veltliner,veltlin zeleny
Grüner Veltliner,veltlinac zeleni
Grüner Veltliner,veltlinec
Grüner Veltliner,veltliner blanc
Grüner Veltliner,veltliner grau
Grüner Veltliner,veltliner grun
Grüner Veltliner,veltliner grün
Grüner Veltliner,veltliner gruner
Grüner Veltliner,veltliner verde
Grüner Veltliner,veltlini
Grüner Veltliner,veltlinske zelené
Grüner Veltliner,veltlínské zelené
Grüner Veltliner,veltlinski zelenii
Grüner Veltliner,veltlinsky vert
Grüner Veltliner,veltlinsky zeleny
Grüner Veltliner,vetlinac
Grüner Veltliner,vetlinac zeleni
Grüner Veltliner,weisser reifler
Grüner Veltliner,weisser valteliner
Grüner Veltliner,weisser velteliner
Grüner Veltliner,weisser veltliner
Grüner Veltliner,weissgipfler
Grüner Veltliner,weissgipfler grüner
Grüner Veltliner,yesil veltliner
Grüner Veltliner,zeleni vetlinac
Grüner Veltliner,zeleny muskatel
Grüner Veltliner,zleni veltinac
Grüner Veltliner,zöld muskotally
Grüner Veltliner,zöld muskotalynak
Grüner Veltliner,zöld veltelini
Grüner Veltliner,zöld velteliny
Grüner Veltliner,zöldveltelini and zold veltelini
Grüner Veltliner,dreimänner
Grüner Veltliner,feldlinger
Grüner Veltliner,ryvola bila
Grüner Veltliner,tarant bily
Grüner Veltliner,valteliner
Grüner Veltliner,veltliner
Grüner Veltliner,weisser raifler
Guardavalle,guardavalle
Gueuche noir,gueuche noir
Gutenborner,geisenheim 17-52
Gutenborner,gutenborner
Hárslevelű,and vörös
Hárslevelű,feuille de tilleul
Hárslevelű,frunza de tei
Hárslevelű,frunze de tei
Hárslevelű,gars levelyu
Hárslevelű,garsh levelyu
Hárslevelű,garsleveliu
Hárslevelű,garsz levelju
Hárslevelű,gorsh levelyu
Hárslevelű,hachat lovelin
Hárslevelű,harch levelu
Hárslevelű,harchlevelu
Hárslevelű,hars levelu
Hárslevelű,hars levelü
Hárslevelű,hárs levelű
Hárslevelű,hars levelyu
Hárslevelű,harslevele
Hárslevelű,hárslevele
Hárslevelű,hárslevelű
Hárslevelű,harst leveliu
Hárslevelű,harzevelu
Hárslevelű,hosszúnyelű fehér
Hárslevelű,kereklevelű
Hárslevelű,lidenblättriger
Hárslevelű,lindenblätrige
Hárslevelű,lindenblättrige
Hárslevelű,lindenblättriger
Hárslevelű,lindenblütrige
Hárslevelű,lindener
Hárslevelű,lipolist
Hárslevelű,lipolist biyali
Hárslevelű,lipovina
Hárslevelű,musztafer
Hárslevelű,nöthab
Hárslevelű,tokai
Hárslevelű,weisser
Hárslevelű,budai goher
Hárslevelű,kerekes
Hárslevelű,lämmerschwanz
Hárslevelű,tarpai
Hárslevelű,tokay
Helfensteiner,helfensteiner
Heroldrebe,heroldrebe
Hondarrabi Zuri,hondarrabi zuri
Hondarribi Beltza,hondarribi beltza
Hron,hron
Humagne Blanche,humagne blanche
Humagne Rouge, cornalin d'aoste
Humagne Rouge,humagne rouge 
Huxelrebe, courtillier musqué
Huxelrebe,alzey s 3962 or as 3962
Huxelrebe,huxelrebe 
Incrocio Manzoni,incrocio manzoni
Irsai Olivér, irsai olivér
Irsai Olivér, irsay oliver 
Irsai Olivér,and zolotisztuej rannij
Irsai Olivér,aranyló
Irsai Olivér,aranyló korai
Irsai Olivér,carola
Irsai Olivér,irchai oliver
Irsai Olivér,irsai
Irsai Olivér,irsai oliver 
Irsai Olivér,irsai olivér muskotály
Irsai Olivér,irshai oliver
Irsai Olivér,karola
Irsai Olivér,korai aranyló
Irsai Olivér,muscat oliver
Irsai Olivér,muskat irsai oliver
Irsai Olivér,muskat oliver
Irsai Olivér,olivér irsai
Irsai Olivér,oliver irsay
Irsai Olivér,zoeloetistii rannii
Irsai Olivér,zolotisti ranij
Irsai Olivér,zolotistyi rannii
Irsai Olivér,zolotistyi ranniy
Irsai Olivér,zolotistyj rannij
Italia,italia
Jacquère,altesse de saint-chef
Jacquère,blanc des ecoutoux
Jacquère,buisserate
Jacquère,cherche
Jacquère,coufe chien
Jacquère,cugnete
Jacquère,cugniette
Jacquère,jacquère
Jacquère,jacquère blanche
Jacquère,jacquèrre
Jacquère,jacquière
Jacquère,martin cot blanc
Jacquère,molette de montmelian
Jacquère,patois rossette
Jacquère,plant de myans
Jacquère,plant des abymes
Jacquère,redin
Jacquère,robinet
Jacquère,rossettin
Jacquère,roussette de montmelian
Jacquère,cugnette
Jacquère,martin cot
Jacquère,roussette
Jampal,jampal
Joubertin, jaubertin
Joubertin,joubertin 
Juan García,juan garcía
Juhfark,and vinase
Juhfark,bacso
Juhfark,balatoni szőlő
Juhfark,bárányfarkú
Juhfark,boros
Juhfark,boros fehér
Juhfark,boros vékonyhéjú
Juhfark,coada oii
Juhfark,dünnschalige
Juhfark,durbancs
Juhfark,durbants
Juhfark,fehér boros
Juhfark,fehérszőlő
Juhfark,ihfarku
Juhfark,jufarco
Juhfark,juhfark
Juhfark,juhfarks weisser
Juhfark,juhfarkú
Juhfark,juhfarku gelber
Juhfark,kukuruztraube
Juhfark,mohácsi
Juhfark,mustafer
Juhfark,musztafehár
Juhfark,nyárhajú
Juhfark,oocji rep bili
Juhfark,pápai
Juhfark,sarboros
Juhfark,sárga boros
Juhfark,schweifler
Juhfark,szeplős
Juhfark,tämmerschwanz weisser
Juhfark,tokayer langer weisser
Juhfark,török búza szőlő
Juhfark,vékonyhéjú
Juhfark,budai goher
Juhfark,lämmerschwanz
Juhfark,tarpai
Jurancon noir,jurancon noir
Juwel,juwel
Kadarka,kadarka
Kakhet,kakhet
Kalecik Karasi,kalecik karasi
Kanzler,kanzler
Karija l'Osü,karija l'osü
Keknyelu, kéknyelű
Keknyelu,keknyelu 
Kerner,herold triumpf
Kerner,herold weiss
Kerner,kerner
Kerner,schiava grossa × riesling renano we 25
Kerner,trollinger × riesling renano we s 25
Kerner,we s 2530
Kerner,weinsberg s 25-30
Kerner,weißer herold
Kindzmarauli, saperavi
Kindzmarauli,kindzmarauli
Knipperle, klein rauschling
Knipperle,beli kleschiz
Knipperle,breisgauer riesling
Knipperle,colmer
Knipperle,drobni kleshiz
Knipperle,eltinger
Knipperle,faktor
Knipperle,gelber ortlieber
Knipperle,kauka weiss
Knipperle,kipperle
Knipperle,klein rauschling
Knipperle,kleiner gelber
Knipperle,kleiner methuesser
Knipperle,klescec
Knipperle,kleschiz beli
Knipperle,knackerle
Knipperle,kniperle
Knipperle,knipperle 
Knipperle,libiza
Knipperle,mali javor
Knipperle,metsuesser klein
Knipperle,mielleux petit
Knipperle,oettlinger
Knipperle,ortlibi sarga
Knipperle,ortlieber
Knipperle,ortlieber a 2
Knipperle,ortlieber früh
Knipperle,ortlieber gelb
Knipperle,ortlieber grün
Knipperle,ortlieber spaet
Knipperle,ortlieber weiss
Knipperle,ortlieber weisser
Knipperle,ortliebi
Knipperle,ortliebske rane
Knipperle,ortliebstraube
Knipperle,petit mielleux
Knipperle,raeuschling klein
Knipperle,reichenweiberer
Knipperle,reichenweierer
Knipperle,reichenweiherer
Knipperle,rochelle
Knipperle,roshel
Knipperle,rungauer
Knipperle,sibiza
Knipperle,türkheimer
Knipperle,elsaesser
Knipperle,rochelle blanche
Koshu,koshu
Kotsifali,kotsifali
Krasnostop Zolotovsky,krasnostop
Krasnostop Zolotovsky,krasnostop anapsky
Krasnostop Zolotovsky,krasnostop zolotovsky
Kratosija,kratosija
Krstač,and vinogradarska bijela
Krstač,beli krstac
Krstač,bijela krata
Krstač,bijela loza
Krstač,bijela vinogradarska
Krstač,bijeli krstac
Krstač,krata bijela
Krstač,krsta bijela
Krstač,krstač
Krstač,krstac bijeli
Krstač,krstaca bijela
Krstač,krstach bianco
Krstač,loza bijela
Kujundžuša,kujundžuša
Lacrima di Morro, lacrima nera
Lacrima di Morro,lacrima di morro 
Ladikino,ladikino
Lado,lado
Lagarino bianco,chegarèl and sghittarella
Lagarino bianco,lagarino bianco
Lagorthi,lagorthi
Lagrein,lagrein
Lambrusco,lambrusco
Lauzet,laouset
Lauzet,lauzet
Lauzet,lauzet blanc and lercat blanc
Len de l'El , len de l'elh 
Len de l'El , loin-de-l'oeil
Len de l'El ,cavaille
Len de l'El ,cavailles
Len de l'El ,cavalie
Len de l'El ,cavalier
Len de l'El ,endelel
Len de l'El ,kavale
Len de l'El ,kavaler
Len de l'El ,l'endelel
Len de l'El ,len de l'el 
Len de l'El ,len de l'elh
Len de l'El ,len del el
Len de l'El ,lenc de l'el
Len de l'El ,lendellet
Len de l'El ,loin de l'oeil
Léon Millot,léon millot
Léon Millot,millot 
Liatiko,liatiko
Limberger, limberger
Limberger,blau fraenkisch
Limberger,blau fraenkische
Limberger,blauer lemberger
Limberger,blauer limberger
Limberger,blaufranchis
Limberger,blaufranchisch
Limberger,blaufränkisch
Limberger,blaufränkisch 
Limberger,blue french
Limberger,burgund kekfrankos
Limberger,burgund mare
Limberger,cerne
Limberger,cerne skalicke
Limberger,cerne starosvetske
Limberger,cerny muskatel
Limberger,chirokolistny
Limberger,cierny zierfandler
Limberger,crna frankovka
Limberger,crna moravka
Limberger,fernon
Limberger,fraenkische
Limberger,fraenkische schwarz
Limberger,franconia
Limberger,franconia nera
Limberger,franconia nero
Limberger,franconien bleu
Limberger,franconien noir
Limberger,frankinja
Limberger,frankinja modra
Limberger,frankovka
Limberger,frankovka cerna
Limberger,frankovka crna
Limberger,frankovka modra
Limberger,fruehschwarze
Limberger,grossburgunder
Limberger,imberghem
Limberger,imbergher
Limberger,jubilaeumsrebe
Limberger,karmazin
Limberger,kek frankos
Limberger,kekfrank
Limberger,kekfrankos
Limberger,lampart
Limberger,lemberger
Limberger,limberg
Limberger,limberger blauer
Limberger,limberger noir
Limberger,limburske
Limberger,maehrische
Limberger,modra frankija
Limberger,modra frankinja
Limberger,modry hyblink
Limberger,moravske
Limberger,neskorak
Limberger,neskore
Limberger,neskore cierne
Limberger,noir de franconie
Limberger,oporto
Limberger,orna frankovka
Limberger,portugais lerouse
Limberger,portugais leroux
Limberger,portugais rouge
Limberger,portugieser rother
Limberger,pozdni
Limberger,pozdni skalicke cerne
Limberger,schwarz fraenkische
Limberger,schwarz limberger
Limberger,schwarzgrobe
Limberger,serina
Limberger,shirokolistnyi
Limberger,sirokolidtnyj
Limberger,sirokolstnii
Limberger,starovetsky hrozen
Limberger,szeleslevelue
Limberger,teltfuertue kekfrankos
Limberger,teltfurtu kekfrankos
Limberger,vaghyburgundi
Limberger,velke bugundske
Limberger,vojvodino
Limberger,blanc doux
Limberger,moravka
Limberger,muskateller schwarz
Limberger,nagyburgundi
Limberger,schwarzer burgunder
Limberger,starosvetske
Limnio,limnio
Listan negro,listan negro
Loureira,and rutherglen pedro
Loureira,arinto
Loureira,branco redondo
Loureira,branco redondos
Loureira,dorado
Loureira,dourada
Loureira,dourado
Loureira,false pedro
Loureira,gallego dourado
Loureira,loeireiro blanco
Loureira,loureira
Loureira,loureiro
Loureira,loureiro blanco
Loureira,marques
Loureira,marquez
Loureira Tinta,loureira tinta
Loureira Tinta,loureiro tinto
Luglienga,agliana
Luglienga,agosenga di aosta
Luglienga,agostenga di aosta
Luglienga,augustaner weiss
Luglienga,augustauer
Luglienga,belle alliance
Luglienga,blanc de bovelle
Luglienga,blanc de pagès
Luglienga,blanc précoce de kientzheim
Luglienga,blussard weiss
Luglienga,blussart weiss
Luglienga,bona in ca
Luglienga,budazgoher
Luglienga,buona in casa
Luglienga,burchardt's amber cluster
Luglienga,busby's golden hamburgh
Luglienga,champion dore
Luglienga,charnu
Luglienga,early kientzheim
Luglienga,early leipzig
Luglienga,early white malvasia
Luglienga,fresa di mensa
Luglienga,frueher grosser gelber malvasier
Luglienga,frueher grosser malvasier
Luglienga,frueher orléans
Luglienga,fruehweisse zibede
Luglienga,gelbe seidentraube
Luglienga,golden hamburgh
Luglienga,gosvabne zhelte
Luglienga,grove end sweetwater
Luglienga,guštana
Luglienga,hedvanbé zluté
Luglienga,hodvabné ztlé
Luglienga,joanenc
Luglienga,joannen charnu
Luglienga,joannenc
Luglienga,jouanen
Luglienga,jouanenc
Luglienga,jouannenc
Luglienga,jouannene
Luglienga,juanen
Luglienga,julliatique blanche
Luglienga,karmelitanka bijela
Luglienga,kientsheim
Luglienga,krim ai izium
Luglienga,krim ai izyum
Luglienga,krym ai izyum
Luglienga,krymskii rannii vinograd
Luglienga,ligiana bianca
Luglienga,lignan
Luglienga,lignan blanc
Luglienga,lignenga
Luglienga,lilanica
Luglienga,limian
Luglienga,linian
Luglienga,linian belii
Luglienga,linian belyi
Luglienga,linyan
Luglienga,linyan belyi
Luglienga,lugiadega
Luglienga,lugliata
Luglienga,lugliatica
Luglienga,luglienca
Luglienga,luglienchis
Luglienga,luglienco bianco
Luglienga,luglienga bianca
Luglienga,luglienga bianka
Luglienga,luglienga verde
Luglienga,lugliolina
Luglienga,lugliota
Luglienga,luigese
Luglienga,lulienga
Luglienga,madalénen
Luglienga,madeleine alb
Luglienga,madeleine blanche
Luglienga,madeleine verte de la dorée
Luglienga,madlen belii
Luglienga,madlen belii rannii
Luglienga,margit fegher
Luglienga,margit féher
Luglienga,margit korai feher
Luglienga,précoce de hongrie
Luglienga,précoce du vaucluse
Luglienga,pulsar belyi
Luglienga,pulsart blanc
Luglienga,ragusaner weiss
Luglienga,raisin de la saint-jean
Luglienga,raisin de vilmorin
Luglienga,rognaneau
Luglienga,rumamellas
Luglienga,saint john‘s
Luglienga,san jacopo
Luglienga,santa anna di lipsia
Luglienga,seidentraube gelb
Luglienga,selkovaia kist
Luglienga,shelkovaya kist
Luglienga,st. anna di lipsia
Luglienga,uva buona in casa
Luglienga,uva di sant'anna
Luglienga,uva pastora
Luglienga,vert précoce de madère
Luglienga,vigriega
Luglienga,waelsch gelb and weisser kilianer
Luglienga,agostenga
Luglienga,agostinga
Luglienga,blanc de champagne
Luglienga,early green madeira
Luglienga,frueher leipziger
Luglienga,gros blanc
Luglienga,luglienga
Luglienga,meslier
Luglienga,ranka
Luglienga,seidentraube
Lumassina,lumassina
Lumassina,mataòssu
Macabeo , macabeu 
Macabeo , viura
Macabeo ,alcañol
Macabeo ,blanca de daroca
Macabeo ,charas blanc
Macabeo ,forcalla
Macabeo ,gredelín
Macabeo ,listan andaludschii
Macabeo ,listan andaluzskii
Macabeo ,lloza
Macabeo ,macabeo 
Macabeo ,macabeu
Macabeo ,maccabeo
Macabeo ,maccabeou
Macabeo ,maccabeu
Macabeo ,makkobeo
Macabeo ,provensal
Macabeo ,rossan
Macabeo ,subirat
Macabeo ,viuna
Macabeo ,xarello
Macabeo ,lardot
Macabeo ,macaban
Macabeo ,malvoisie
Macabeo ,queue de renard
Macabeo ,tokay
Macabeo ,ugni blanc
Maceratino,aribona
Maceratino,bianchetta montecchiese
Maceratino,greco ad acini piccoli
Maceratino,greco bianco delle marche
Maceratino,greco delle marche
Maceratino,greco fino
Maceratino,greco montecchiese
Maceratino,maceratino
Maceratino,matelicano
Maceratino,uva stretta
Maceratino,verdicchio marina
Maceratino,verdicchio sirolese and verdicchio tiroles
